,source,author,title,description,url,photo_url,pub_date,content,date
82,"{'id': 'business-insider', 'name': 'Business Insider'}",Charles R. Davis,Elon Musk attacked German support for migrants and promoted a call to support a far-right extremist political party,"Elon Musk appears unhappy that the German government provided a little more than $2 million to groups that aid migrants, include one that conducts search-and-rescue operations.",https://www.businessinsider.com/elon-musk-immigration-migrants-germany-far-right-extremism-twitter-x-2023-9,https://i.insider.com/64ffc8084717fd0019fc73dd?width=1200&format=jpeg,2023-09-29 19:55:38+00:00,"Elon Musk.Chesnot via Getty Images
<ul><li>Germany has responded to an attack from Elon Musk, saying it's ""saving lives"" by helping migrants.</li><li>The billionaire had promoted the claim that Germ… [+5332 chars]",2023-09-29
83,"{'id': 'business-insider', 'name': 'Business Insider'}",Theron Mohamed,"Be ready for the S&P 500 to crash by 50%, house prices to slide, and a recession to strike, Jeremy Grantham says. Here are the elite investor's 16 best quotes from a new interview.","Elite investor Jeremy Grantham blasted bitcoin and issued bleak forecasts for stocks, home prices, and the US economy in a recent interview.",https://markets.businessinsider.com/news/stocks/stock-market-forecast-grantham-crash-house-prices-recession-bitcoin-ai-2023-10,https://i.insider.com/6290d7a9f099c40019569bb7?width=1200&format=jpeg,2023-10-07 10:35:01+00:00,"Jeremy Grantham.Alison Yin/AP Images for DivestInvest
<ul>
<li>Stocks are in a bubble and could crash by over 50% if it ends badly, Jeremy Grantham says.</li>
<li>The elite investor sees house price… [+4764 chars]",2023-10-07
84,"{'id': 'business-insider', 'name': 'Business Insider'}",Nora Naughton,"Public spats, layoffs, and new offers: The UAW strike is heating up in week 3","In the third week of the UAW's strike at Ford, GM, and Stellantis, public exchanges are heating up while more layoffs hit the industry.",https://www.businessinsider.com/uaw-strike-public-spats-ceos-layoffs-offers-2023-10,https://i.insider.com/651efd5f9f7ca8b2bbdaadf6?width=1200&format=jpeg,2023-10-06 09:00:01+00:00,"United Auto Workers member Victoria Hall walks the picket line at the Ford Michigan Assembly Plant in Wayne, Mich., Monday, Sept. 18, 2023. So far the strike is limited to about 13,000 workers at thr… [+3891 chars]",2023-10-06
85,"{'id': 'business-insider', 'name': 'Business Insider'}",Erin Snodgrass,Elon Musk and Grimes' 3 kids ordered to stay in California after Grimes files for physical custody,"Grimes filed for physical custody of the former couple's kids about three weeks after Elon Musk sued her to establish a ""parent-child relationship.""",https://www.businessinsider.com/elon-musk-grimes-kids-california-amid-custody-dispute-2023-10,https://i.insider.com/64db4a6d5e5d5a00195e2422?width=1200&format=jpeg,2023-10-06 16:22:01+00:00,"Elon Musk (left) and Grimes (right).Chesnot via Getty Images; Frazer Harrison via Getty Images
<ul><li>Grimes sued Elon Musk for physical custody of the former couple's three children last month.</l… [+4017 chars]",2023-10-06
86,"{'id': 'business-insider', 'name': 'Business Insider'}",Grace Dean,"When working together at Zip2, Elon Musk had to go to the ER for stitches and a tetanus shot after his brother, Kimbal, once tore off a hunk of flesh from his hand","""Growing up in South Africa, fighting was normal,"" Elon Musk told his biographer, Walter Isaacson. ""It was part of the culture.""",https://www.businessinsider.com/elon-musk-kimbal-fight-zip2-stitches-tetanus-shot-brother-bite-2023-9,https://i.insider.com/64ff019b3d3923001978000e?width=1200&format=jpeg,2023-09-11 14:02:08+00:00,"Kimbal Musk and Elon Musk.Chris Saucedo/Getty Images for SXSW; Chesnot/Getty Images
<ul><li>Kimbal Musk bit Elon Musk and ""tore off a hunk of flesh"" off his hand during a fight in the 1990s.</li><li… [+3944 chars]",2023-09-11
87,"{'id': 'business-insider', 'name': 'Business Insider'}",Grace Dean,"Mark Zuckerberg's net worth is $108 billion. Here's how the tech mogul, now the world's 10th richest person, built his fortune.","Mark Zuckerberg's net worth is $108 billion, making him the world's 10th richest person. Learn how the Facebook founder and Meta CEO made his fortune.",https://www.businessinsider.com/mark-zuckerberg-net-worth,https://i.insider.com/65008196db12d30019067ae7?width=1200&format=jpeg,2023-09-15 09:01:01+00:00,"Kevin Dietsch/Getty Images
<ul>
<li>
Mark Zuckerberg is the world's 10th-richest person, worth $108 billion, per Bloomberg estimates.

</li>
</ul>
<ul>
<li>
The Meta co-founder and CEO famously dro… [+3874 chars]",2023-09-15
88,"{'id': 'business-insider', 'name': 'Business Insider'}",Sarah Jackson,Elon Musk's biographer says X CEO's rocky interview was 'not a pretty sight' but she's 'the right person' for the job,"Musk's biographer, Walter Isaacson, said it'll be ""interesting"" to see X under Linda Yaccarino's leadership and described her as ""an impulsive hire.""",https://www.businessinsider.com/walter-isaacson-x-ceo-linda-yaccarino-interview-2023-9,https://i.insider.com/6513e76c1c099d0019ad25dc?width=1200&format=jpeg,2023-09-28 19:16:54+00:00,"X CEO Linda Yaccarino still has the support of Elon Musk's biographer, who says she's ""the right person"" for the job, though he admits her Code Conference interview was ""not a pretty sight.""Isaac Bre… [+4966 chars]",2023-09-28
89,"{'id': 'business-insider', 'name': 'Business Insider'}",Charles R. Davis,"Denver experimented with giving people $1,000 a month. It reduced homelessness and increased full-time employment, a study found.","UBI, or universal basic income, is a form of direct cash assistance to help the most vulnerable get back on their feet. A new study in Denver suggests it works.",https://www.businessinsider.com/ubi-cash-payments-reduced-homelessness-increased-employment-denver-2023-10,https://i.insider.com/651daae8617692f0d03f2f7a?width=1200&format=jpeg,2023-10-05 10:30:01+00:00,"A man walks past a homeless encampment in Denver, Colorado.Helen H. Richardson/MediaNews Group/The Denver Post via Getty Images
<ul><li>Direct cash assistance reduced homelessness and increased empl… [+5395 chars]",2023-10-05
90,"{'id': 'business-insider', 'name': 'Business Insider'}",Grace Kay,We asked Elon Musk's dad what he thought about the new book out on his son. He had a lot to say.,Errol Musk is mentioned over 120 times in the new Elon Musk biography — often in a negative light.,https://www.businessinsider.com/errol-musk-comments-on-new-elon-book-walter-isaacson-2023-9,https://i.insider.com/6503297b1afe8f0019ea8056?width=1200&format=jpeg,2023-09-27 15:14:58+00:00,"Errol Musk (left) said he doesn't plan to read the biography on his son, Elon Musk (right), that was written by Walter Isaacson (center).GIANLUIGI GUERCIA/AFP via Getty Images, SXSW/Chesnot/Getty Ima… [+6055 chars]",2023-09-27
91,"{'id': 'business-insider', 'name': 'Business Insider'}",Charles R. Davis,Elon Musk's control of Starlink gives him unchecked power over elected governments,There is a growing consensus that one unelected man should not decide what is or is not a legitimate military target.,https://www.businessinsider.com/elon-musk-and-starlink-critics-question-billionaires-control-2023-9,https://i.insider.com/64f83b3304e14000196c9634?width=1200&format=jpeg,2023-09-13 16:05:41+00:00,"Chesnot/Getty Images
<ul>
<li>Elon Musk's control over Starlink is in the spotlight after he thwarted a Ukrainian attack.</li>
<li>Musk says he vetoed a 2022 strike on Russia's Black Sea Fleet over … [+7893 chars]",2023-09-13
92,"{'id': 'business-insider', 'name': 'Business Insider'}",Dan DeFrancesco,Insider Today: Fed's decision day looms,"The Fed is expected to pause interest-rate hikes this week, but questions remain about when the first cuts will occur.",https://www.businessinsider.com/news-today-september-19-fed-interest-rate-hike-cut-2023-9,https://i.insider.com/6508d59abf943d00195b23db?width=1200&format=jpeg,2023-09-19 13:26:48+00:00,"US Federal Reserve Chair Jerome Powell.Liu Jie/Xinhua via Getty Images
<ul>
<li>This post originally appeared in the Insider Today newsletter.</li>
<li>You can sign up for Insider's daily newsletter… [+7524 chars]",2023-09-19
93,"{'id': 'business-insider', 'name': 'Business Insider'}","Bryan Metzger,Nora Naughton",'Just shut your mouth:' Populist Republicans back UAW workers' demands while slamming union leadership,"Sens. JD Vance and Josh Hawley also explained to Insider why they do not support the PRO Act, a top legislative priority for the labor movement.",https://www.businessinsider.com/vance-hawley-republicans-uaw-strikes-shawn-fain-labor-2023-9,https://i.insider.com/6511dffde2c0220019ef5a53?width=1200&format=jpeg,2023-09-26 16:47:47+00:00,"From left: Sen. JD Vance of Ohio, UAW President Shawn Fain, and Sen. Josh Hawley of Missouri.Tom Williams/CQ-Roll Call via Getty Images; Bill Pugliano/Getty Images; Ken Cedeno/Getty Images
<ul>
<li>… [+9236 chars]",2023-09-26
94,"{'id': 'business-insider', 'name': 'Business Insider'}",Ben Bergman,Was Linda Yaccarino 'sandbagged?' What happened behind the scenes at the X CEO's disastrous coming out party.,When Linda Yaccarino watched a live video feed of Yoel Roth's interview less than two hours before she was scheduled to take the stage she was horrified.,https://www.businessinsider.com/behind-the-scenes-at-linda-yaccarinos-disastrous-coming-out-party-2023-9,https://i.insider.com/6515e56a98683c001946a5b4?width=1200&format=jpeg,2023-09-28 23:44:42+00:00,"CNBC's Julia Boorstin and X CEO Linda YaccarinoJerod Harris/Getty Images for Vox Media
<ul>
<li>X CEO Linda Yaccarino appeared rattled during her most high-profile appearance to date.</li>
<li>Yoel … [+8589 chars]",2023-09-28
95,"{'id': 'business-insider', 'name': 'Business Insider'}",Alex Morrell,"A California hedge fund bulldozed state labor laws, imposed harshest noncompetes",Voleon has sought to restrict employees from working for rivals despite a state noncompete ban. Its tactics could serve as a template in New York.,https://www.businessinsider.com/how-hedge-funds-skirt-california-noncompete-ban-what-means-ny-2023-9,https://i.insider.com/651462c01c099d0019ad4016?width=1200&format=jpeg,2023-10-06 09:13:29+00:00,"Over the summer, Wall Street was abuzz over a bill passed by New York lawmakers that would ban the practice of restraining employees from working for competitors. While many companies oppose the prop… [+20806 chars]",2023-10-06
96,"{'id': 'business-insider', 'name': 'Business Insider'}",gdean@insider.com (Grace Dean),"Elon Musk said that he had to take 'random drug tests for a couple of years' after smoking weed on the Joe Rogan podcast: 'Fortunately, I really don't like doing illegal drugs'","Elon Musk, who is known for cracking 420 jokes and has reportedly taken ketamine, told his biographer he ""really"" doesn't like taking illegal drugs.",https://www.businessinsider.com/elon-musk-illegal-drugs-weed-ketamine-rogan-420-isaacson-biography-2023-9,https://i.insider.com/6502d447992da60019ec1ce6?width=1200&format=jpeg,2023-09-14 10:26:06+00:00,"Elon Musk, who is known for cracking 420 jokes and has reportedly taken ketamine, told his biographer that he ""really"" doesn't like taking illegal drugs.
The Wall Street Journal
 reported in June t… [+3312 chars]",2023-09-14
97,"{'id': 'business-insider', 'name': 'Business Insider'}","htenore@insider.com (Haley Tenore,Grace Kay)","Elon Musk told Tucker Carlson he 'voted for Biden.' Turns out, he apparently didn't vote at all.","Elon Musk said multiple times he ""voted for Biden"" in 2020, but a new book says he didn't vote in the general election, thinking it a waste of time.",https://www.businessinsider.com/elon-musk-didnt-vote-biden-trump-president-2020-general-election-2023-9,https://i.insider.com/6509e1f612dc4f001a1699d6?width=1200&format=jpeg,2023-09-20 13:08:17+00:00,"Elon Musk has seemingly changed his tune about how he voted in the 2020 US presidential election.
Rather, he apparently didn't vote in the general election telling biographer Walter Isaacson that he… [+4177 chars]",2023-09-20
98,"{'id': 'business-insider', 'name': 'Business Insider'}",astjohn@insider.com (Alexa St. John),The founder of Tesla's biggest China rival reportedly drank a glass of battery fluid to impress one of Warren Buffett's lieutenants,"The founder of Chinese automaker BYD, Tesla's biggest global EV rival, once drank battery fluid in front of a big-name investor to show just how green the tech was.",https://www.businessinsider.com/byd-founder-tesla-rival-drank-battery-fluid-impress-investors-report-says-2023-10,https://i.insider.com/64a5c32c4cc8540019cb7b74?width=1200&format=jpeg,2023-10-04 19:37:30+00:00,"The founder of Chinese automaker BYD, Tesla's biggest global EV rival, once drank battery fluid in front of a big-name investor to show just how serious he was about his company, the Wall Street Jour… [+3604 chars]",2023-10-04
99,"{'id': 'business-insider', 'name': 'Business Insider'}",tcarter@insider.com (Tom Carter),"Elon Musk shared some painfully awkward small talk with Turkey's president, with Erdogan asking the unmarried billionaire how his wife is",The Tesla CEO shared an awkward moment with Recep Tayyip Erdogan as he brought his son X to a meeting to discuss Tesla and Starlink.,https://www.businessinsider.com/elon-musk-asked-where-is-your-wife-by-turkeys-erdogan-2023-9,https://i.insider.com/65082d62cd637c0019c6bd10?width=1200&format=jpeg,2023-09-18 11:43:38+00:00,"Elon Musk shared an awkward moment with Recep Tayyip Erdogan as he brought his son X to a meeting with the Turkish president.
""Where is your wife?"" asked Erdogan, as the two men exchanged small talk… [+1588 chars]",2023-09-18
